MMWR Year,MMWR Week,Jurisdiction of Occurrence,Influenza and pneumonia (J09-J18)
2022,13,Kentucky,14
2022,14,Kentucky,20
2022,15,Kentucky,20
2022,16,Kentucky,5
2022,17,Kentucky,16
2022,18,Kentucky,11
2022,19,Kentucky,18
2022,20,Kentucky,15
2022,21,Kentucky,10
2022,22,Kentucky,14
2022,23,Kentucky,12
2022,24,Kentucky,17
2022,25,Kentucky,14
2022,26,Kentucky,14
2022,27,Kentucky,12
2022,28,Kentucky,5
2022,29,Kentucky,12
2022,30,Kentucky,10
2022,31,Kentucky,18
2022,32,Kentucky,5
2022,33,Kentucky,12
2022,34,Kentucky,16
2022,35,Kentucky,5
2022,36,Kentucky,10
2022,37,Kentucky,15
2022,38,Kentucky,5
2022,39,Kentucky,10
2022,40,Kentucky,5
2022,41,Kentucky,13
2022,42,Kentucky,20
2022,43,Kentucky,5
2022,44,Kentucky,15
2022,45,Kentucky,27
2022,46,Kentucky,19
2022,47,Kentucky,20
2022,48,Kentucky,48
2022,49,Kentucky,60
2022,50,Kentucky,53
2022,51,Kentucky,35
2022,52,Kentucky,36
2023,1,Kentucky,29
2023,2,Kentucky,29
2023,3,Kentucky,15
2023,4,Kentucky,14
2023,5,Kentucky,15
2023,6,Kentucky,18
2023,7,Kentucky,12
2023,8,Kentucky,5
2023,9,Kentucky,13
2023,10,Kentucky,13
2023,11,Kentucky,14
2023,12,Kentucky,24
2023,13,Kentucky,21
2023,14,Kentucky,5
2023,15,Kentucky,10
2023,16,Kentucky,12
2023,17,Kentucky,18
2023,18,Kentucky,13
2023,19,Kentucky,15
2023,20,Kentucky,10
2023,21,Kentucky,16
2023,22,Kentucky,12
2023,23,Kentucky,10
2023,24,Kentucky,12
2023,25,Kentucky,15
2023,26,Kentucky,15
2023,27,Kentucky,5
2023,28,Kentucky,5
2023,29,Kentucky,12
2023,30,Kentucky,12
2023,31,Kentucky,14
2023,32,Kentucky,11
2023,33,Kentucky,5
2023,34,Kentucky,5
2023,35,Kentucky,5
2023,36,Kentucky,5
2023,37,Kentucky,11
2020,1,Louisiana,17
2020,2,Louisiana,29
2020,3,Louisiana,21
2020,4,Louisiana,23
2020,5,Louisiana,16
2020,6,Louisiana,17
2020,7,Louisiana,21
2020,8,Louisiana,21
2020,9,Louisiana,27
2020,10,Louisiana,20
2020,11,Louisiana,21
2020,12,Louisiana,24
2020,13,Louisiana,21
2020,14,Louisiana,23
2020,15,Louisiana,29
2020,16,Louisiana,18
2020,17,Louisiana,17
2020,18,Louisiana,16
2020,19,Louisiana,17
2020,20,Louisiana,14
2020,21,Louisiana,5
2020,22,Louisiana,5
2020,23,Louisiana,15
2020,24,Louisiana,5
2020,25,Louisiana,5
2020,26,Louisiana,5
2020,27,Louisiana,12
2020,28,Louisiana,17
2020,29,Louisiana,11
2020,30,Louisiana,14
2020,31,Louisiana,12
2020,32,Louisiana,18
2020,33,Louisiana,20
2020,34,Louisiana,11
2020,35,Louisiana,5
2020,36,Louisiana,13
2020,37,Louisiana,12
2020,38,Louisiana,16
2020,39,Louisiana,10
2020,40,Louisiana,13
2020,41,Louisiana,5
2020,42,Louisiana,5
2020,43,Louisiana,12
2020,44,Louisiana,12
2020,45,Louisiana,11
2020,46,Louisiana,5
2020,47,Louisiana,5
2020,48,Louisiana,10
2020,49,Louisiana,17
2020,50,Louisiana,15
2020,51,Louisiana,11
2020,52,Louisiana,15
2020,53,Louisiana,13
2021,1,Louisiana,5
2021,2,Louisiana,22
2021,3,Louisiana,20
2021,4,Louisiana,14
2021,5,Louisiana,15
2021,6,Louisiana,15
2021,7,Louisiana,13
2021,8,Louisiana,5
2021,9,Louisiana,19
2021,10,Louisiana,12
2021,11,Louisiana,5
2021,12,Louisiana,14
2021,13,Louisiana,11
2021,14,Louisiana,12
2021,15,Louisiana,5
2021,16,Louisiana,14
2021,17,Louisiana,10
2021,18,Louisiana,10
2021,19,Louisiana,17
2021,20,Louisiana,5
2021,21,Louisiana,5
2021,22,Louisiana,10
2021,23,Louisiana,12
2021,24,Louisiana,12
2021,25,Louisiana,13
2021,26,Louisiana,11
2021,27,Louisiana,10
2021,28,Louisiana,11
2021,29,Louisiana,11
2021,30,Louisiana,14
2021,31,Louisiana,11
2021,32,Louisiana,13
2021,33,Louisiana,18
2021,34,Louisiana,23
2021,35,Louisiana,14
2021,36,Louisiana,18
2021,37,Louisiana,17
2021,38,Louisiana,12
2021,39,Louisiana,10
2021,40,Louisiana,10
2021,41,Louisiana,11
2021,42,Louisiana,5
2021,43,Louisiana,5
2021,44,Louisiana,13
2021,45,Louisiana,12
2021,46,Louisiana,5
2021,47,Louisiana,10
2021,48,Louisiana,12
2021,49,Louisiana,19
2021,50,Louisiana,5
2021,51,Louisiana,14
2021,52,Louisiana,15
2022,1,Louisiana,11
2022,2,Louisiana,14
2022,3,Louisiana,15
2022,4,Louisiana,23
2022,5,Louisiana,15
2022,6,Louisiana,15
2022,7,Louisiana,5
2022,8,Louisiana,10
2022,9,Louisiana,11
2022,10,Louisiana,13
2022,11,Louisiana,10
2022,12,Louisiana,11
2022,13,Louisiana,14
2022,14,Louisiana,5
2022,15,Louisiana,5
2022,16,Louisiana,5
2022,17,Louisiana,5
2022,18,Louisiana,12
2022,19,Louisiana,10
2022,20,Louisiana,12
2022,21,Louisiana,5
2022,22,Louisiana,12
2022,23,Louisiana,5
2022,24,Louisiana,12
2022,25,Louisiana,12
2022,26,Louisiana,5
2022,27,Louisiana,15
2022,28,Louisiana,10
2022,29,Louisiana,10
2022,30,Louisiana,10
2022,31,Louisiana,5
2022,32,Louisiana,5
2022,33,Louisiana,14
2022,34,Louisiana,5
2022,35,Louisiana,5
2022,36,Louisiana,10
2022,37,Louisiana,5
2022,38,Louisiana,5
2022,39,Louisiana,11
2022,40,Louisiana,11
2022,41,Louisiana,5
2022,42,Louisiana,11
2022,43,Louisiana,5
2022,44,Louisiana,12
2022,45,Louisiana,17
2022,46,Louisiana,17
2022,47,Louisiana,12
2022,48,Louisiana,21
2022,49,Louisiana,18
2022,50,Louisiana,20
2022,51,Louisiana,13
2022,52,Louisiana,15
2023,1,Louisiana,13
2023,2,Louisiana,18
2023,3,Louisiana,19
2023,4,Louisiana,10
2023,5,Louisiana,5
2023,6,Louisiana,18
2023,7,Louisiana,11
2023,8,Louisiana,13
2023,9,Louisiana,13
2023,10,Louisiana,13
2023,11,Louisiana,5
2023,12,Louisiana,5
2023,13,Louisiana,5
2023,14,Louisiana,10
2023,15,Louisiana,15
2023,16,Louisiana,11
2023,17,Louisiana,15
2023,18,Louisiana,5
2023,19,Louisiana,5
2023,20,Louisiana,5
2023,21,Louisiana,11
2023,22,Louisiana,18
2023,23,Louisiana,5
2023,24,Louisiana,5
2023,25,Louisiana,5
2023,26,Louisiana,5
2023,27,Louisiana,5
2023,28,Louisiana,5
2023,29,Louisiana,11
2023,30,Louisiana,5
2023,31,Louisiana,5
2023,32,Louisiana,5
2023,33,Louisiana,5
2023,34,Louisiana,5
2023,35,Louisiana,5
2023,36,Louisiana,5
2023,37,Louisiana,5
2020,1,Maine,5
2020,2,Maine,5
2020,3,Maine,5
2020,4,Maine,5
2020,5,Maine,5
2020,6,Maine,11
2020,7,Maine,5
2020,8,Maine,5
2020,9,Maine,5
2020,10,Maine,5
2020,11,Maine,17
2020,12,Maine,5
2020,13,Maine,5
2020,14,Maine,11
2020,15,Maine,5
2020,16,Maine,5
2020,17,Maine,5
2020,18,Maine,0
2020,19,Maine,5
2020,20,Maine,5
2020,21,Maine,5
2020,22,Maine,5
2020,23,Maine,5
2020,24,Maine,5
2020,25,Maine,5
2020,26,Maine,5
2020,27,Maine,5
2020,28,Maine,5
2020,29,Maine,5
2020,30,Maine,5
2020,31,Maine,5
2020,32,Maine,5
2020,33,Maine,5
2020,34,Maine,5
2020,35,Maine,5
2020,36,Maine,5
2020,37,Maine,5
2020,38,Maine,5
2020,39,Maine,5
2020,40,Maine,5
2020,41,Maine,5
2020,42,Maine,5
2020,43,Maine,5
2020,44,Maine,5
2020,45,Maine,5
2020,46,Maine,5
2020,47,Maine,5
2020,48,Maine,5
2020,49,Maine,5
2020,50,Maine,5
2020,51,Maine,5
2020,52,Maine,5
2020,53,Maine,5
2021,1,Maine,5
2021,2,Maine,5
2021,3,Maine,5
2021,4,Maine,5
2021,5,Maine,5
2021,6,Maine,5
2021,7,Maine,5
2021,8,Maine,5
2021,9,Maine,5
2021,10,Maine,5
2021,11,Maine,5
2021,12,Maine,5
2021,13,Maine,5
2021,14,Maine,5
2021,15,Maine,5
2021,16,Maine,5
2021,17,Maine,5
2021,18,Maine,5
2021,19,Maine,5
2021,20,Maine,5
2021,21,Maine,5
2021,22,Maine,5
2021,23,Maine,5
2021,24,Maine,5
2021,25,Maine,5
2021,26,Maine,5
2021,27,Maine,5
2021,28,Maine,5
2021,29,Maine,5
2021,30,Maine,5
2021,31,Maine,5
2021,32,Maine,5
2021,33,Maine,5
2021,34,Maine,5
2021,35,Maine,5
2021,36,Maine,5
2021,37,Maine,5
2021,38,Maine,5
2021,39,Maine,5
2021,40,Maine,0
2021,41,Maine,5
2021,42,Maine,5
2021,43,Maine,5
2021,44,Maine,5
2021,45,Maine,5
2021,46,Maine,5
2021,47,Maine,5
2021,48,Maine,5
2021,49,Maine,5
2021,50,Maine,5
2021,51,Maine,5
2021,52,Maine,5
2022,1,Maine,5
2022,2,Maine,5
2022,3,Maine,5
2022,4,Maine,5
2022,5,Maine,5
2022,6,Maine,5
2022,7,Maine,5
2022,8,Maine,5
2022,9,Maine,5
2022,10,Maine,5
2022,11,Maine,5
2022,12,Maine,5
2022,13,Maine,5
2022,14,Maine,5
2022,15,Maine,5
2022,16,Maine,5
2022,17,Maine,5
2022,18,Maine,5
2022,19,Maine,5
2022,20,Maine,5
2022,21,Maine,5
2022,22,Maine,5
2022,23,Maine,5
2022,24,Maine,5
2022,25,Maine,5
2022,26,Maine,5
2022,27,Maine,5
2022,28,Maine,5
2022,29,Maine,5
2022,30,Maine,5
2022,31,Maine,5
2022,32,Maine,5
2022,33,Maine,5
2022,34,Maine,5
2022,35,Maine,5
2022,36,Maine,5
2022,37,Maine,5
2022,38,Maine,5
2022,39,Maine,5
2022,40,Maine,5
2022,41,Maine,5
2022,42,Maine,5
2022,43,Maine,10
2022,44,Maine,5
2022,45,Maine,5
2022,46,Maine,5
2022,47,Maine,5
2022,48,Maine,5
2022,49,Maine,13
2022,50,Maine,14
2022,51,Maine,15
2022,52,Maine,14
2023,1,Maine,11
2023,2,Maine,12
2023,3,Maine,15
2023,4,Maine,5
2023,5,Maine,5
2023,6,Maine,5
2023,7,Maine,5
2023,8,Maine,5
2023,9,Maine,5
2023,10,Maine,5
2023,11,Maine,5
2023,12,Maine,5
2023,13,Maine,5
2023,14,Maine,5
2023,15,Maine,5
2023,16,Maine,5
2023,17,Maine,5
2023,18,Maine,5
2023,19,Maine,5
2023,20,Maine,5
2023,21,Maine,5
2023,22,Maine,5
2023,23,Maine,5
2023,24,Maine,5
2023,25,Maine,5
2023,26,Maine,5
2023,27,Maine,5
2023,28,Maine,5
2023,29,Maine,5
2023,30,Maine,5
2023,31,Maine,5
2023,32,Maine,5
2023,33,Maine,5
2023,34,Maine,5
2023,35,Maine,5
2023,36,Maine,5
2023,37,Maine,5
2020,1,Maryland,33
2020,2,Maryland,22
2020,3,Maryland,22
2020,4,Maryland,24
2020,5,Maryland,23
2020,6,Maryland,20
2020,7,Maryland,25
2020,8,Maryland,24
2020,9,Maryland,27
2020,10,Maryland,28
2020,11,Maryland,33
2020,12,Maryland,30
2020,13,Maryland,39
2020,14,Maryland,32
2020,15,Maryland,30
2020,16,Maryland,27
2020,17,Maryland,26
2020,18,Maryland,21
2020,19,Maryland,5
2020,20,Maryland,20
2020,21,Maryland,19
2020,22,Maryland,12
2020,23,Maryland,16
2020,24,Maryland,15
2020,25,Maryland,13
2020,26,Maryland,11
2020,27,Maryland,5
2020,28,Maryland,13
2020,29,Maryland,12
2020,30,Maryland,5
2020,31,Maryland,15
2020,32,Maryland,5
2020,33,Maryland,14
2020,34,Maryland,5
2020,35,Maryland,16
2020,36,Maryland,11
2020,37,Maryland,5
2020,38,Maryland,5
2020,39,Maryland,20
2020,40,Maryland,10
2020,41,Maryland,18
2020,42,Maryland,15
2020,43,Maryland,13
2020,44,Maryland,11
2020,45,Maryland,12
2020,46,Maryland,17
2020,47,Maryland,18
2020,48,Maryland,13
2020,49,Maryland,10
2020,50,Maryland,18
2020,51,Maryland,13
2020,52,Maryland,11
2020,53,Maryland,15
2021,1,Maryland,21
2021,2,Maryland,13
2021,3,Maryland,15
2021,4,Maryland,17
2021,5,Maryland,11
2021,6,Maryland,5
2021,7,Maryland,5
2021,8,Maryland,10
2021,9,Maryland,5
2021,10,Maryland,13
2021,11,Maryland,13
2021,12,Maryland,5
2021,13,Maryland,10
2021,14,Maryland,14
2021,15,Maryland,5
2021,16,Maryland,5
2021,17,Maryland,5
2021,18,Maryland,5
2021,19,Maryland,15
2021,20,Maryland,5
2021,21,Maryland,10
2021,22,Maryland,18
2021,23,Maryland,5
2021,24,Maryland,5
2021,25,Maryland,5
2021,26,Maryland,5
2021,27,Maryland,5
2021,28,Maryland,18
2021,29,Maryland,5
2021,30,Maryland,15
2021,31,Maryland,13
2021,32,Maryland,11
2021,33,Maryland,11
2021,34,Maryland,13
2021,35,Maryland,5
2021,36,Maryland,5
2021,37,Maryland,10
2021,38,Maryland,13
2021,39,Maryland,17
2021,40,Maryland,11
2021,41,Maryland,12
2021,42,Maryland,21
2021,43,Maryland,18
2021,44,Maryland,13
2021,45,Maryland,15
2021,46,Maryland,13
2021,47,Maryland,11
2021,48,Maryland,11
2021,49,Maryland,16
2021,50,Maryland,15
2021,51,Maryland,12
2021,52,Maryland,17
2022,1,Maryland,18
2022,2,Maryland,14
2022,3,Maryland,20
2022,4,Maryland,15
2022,5,Maryland,13
2022,6,Maryland,20
2022,7,Maryland,5
2022,8,Maryland,11
2022,9,Maryland,20
2022,10,Maryland,11
2022,11,Maryland,19
2022,12,Maryland,5
2022,13,Maryland,10
2022,14,Maryland,13
2022,15,Maryland,17
2022,16,Maryland,14
2022,17,Maryland,14
2022,18,Maryland,13
2022,19,Maryland,11
2022,20,Maryland,12
2022,21,Maryland,17
2022,22,Maryland,15
2022,23,Maryland,5
2022,24,Maryland,5
2022,25,Maryland,11
2022,26,Maryland,12
2022,27,Maryland,5
2022,28,Maryland,11
2022,29,Maryland,13
2022,30,Maryland,5
2022,31,Maryland,13
2022,32,Maryland,5
2022,33,Maryland,5
2022,34,Maryland,14
2022,35,Maryland,5
2022,36,Maryland,5
2022,37,Maryland,5
2022,38,Maryland,5
2022,39,Maryland,5
2022,40,Maryland,10
2022,41,Maryland,14
2022,42,Maryland,5
2022,43,Maryland,10
2022,44,Maryland,10
2022,45,Maryland,23
2022,46,Maryland,18
2022,47,Maryland,16
2022,48,Maryland,15
2022,49,Maryland,15
2022,50,Maryland,24
2022,51,Maryland,12
2022,52,Maryland,30
2023,1,Maryland,32
2023,2,Maryland,16
2023,3,Maryland,17
2023,4,Maryland,15
2023,5,Maryland,17
2023,6,Maryland,11
2023,7,Maryland,19
2023,8,Maryland,15
2023,9,Maryland,5
2023,10,Maryland,5
2023,11,Maryland,5
2023,12,Maryland,10
2023,13,Maryland,18
2023,14,Maryland,13
2023,15,Maryland,5
2023,16,Maryland,5
2023,17,Maryland,11
2023,18,Maryland,14
2023,19,Maryland,11
2023,20,Maryland,5
2023,21,Maryland,12
2023,22,Maryland,5
2023,23,Maryland,13
2023,24,Maryland,10
2023,25,Maryland,5
2023,26,Maryland,5
2023,27,Maryland,5
2023,28,Maryland,12
2023,29,Maryland,5
2023,30,Maryland,21
2023,31,Maryland,5
2023,32,Maryland,5
2023,33,Maryland,5
2023,34,Maryland,12
2023,35,Maryland,11
2023,36,Maryland,11
2023,37,Maryland,10
2020,1,Massachusetts,34
2020,2,Massachusetts,36
2020,3,Massachusetts,34
2020,4,Massachusetts,50
2020,5,Massachusetts,47
2020,6,Massachusetts,44
2020,7,Massachusetts,42
2020,8,Massachusetts,42
2020,9,Massachusetts,45
2020,10,Massachusetts,40
2020,11,Massachusetts,44
2020,12,Massachusetts,40
2020,13,Massachusetts,40
2020,14,Massachusetts,51
2020,15,Massachusetts,60
2020,16,Massachusetts,53
2020,17,Massachusetts,38
2020,18,Massachusetts,32
2020,19,Massachusetts,26
2020,20,Massachusetts,37
2020,21,Massachusetts,22
2020,22,Massachusetts,19
2020,23,Massachusetts,17
2020,24,Massachusetts,24
2020,25,Massachusetts,20
2020,26,Massachusetts,17
2020,27,Massachusetts,13
2020,28,Massachusetts,5
2020,29,Massachusetts,11
2020,30,Massachusetts,10
2020,31,Massachusetts,5
2020,32,Massachusetts,5
2020,33,Massachusetts,13
2020,34,Massachusetts,5
2020,35,Massachusetts,5
2020,36,Massachusetts,5
2020,37,Massachusetts,13
2020,38,Massachusetts,18
2020,39,Massachusetts,15
2020,40,Massachusetts,20
2020,41,Massachusetts,18
2020,42,Massachusetts,20
2020,43,Massachusetts,5
2020,44,Massachusetts,20
2020,45,Massachusetts,17
2020,46,Massachusetts,28
2020,47,Massachusetts,21
2020,48,Massachusetts,19
2020,49,Massachusetts,19
2020,50,Massachusetts,24
2020,51,Massachusetts,19
2020,52,Massachusetts,24
2020,53,Massachusetts,18
2021,1,Massachusetts,22
2021,2,Massachusetts,14
2021,3,Massachusetts,21
2021,4,Massachusetts,17
2021,5,Massachusetts,18
2021,6,Massachusetts,23
2021,7,Massachusetts,21
2021,8,Massachusetts,19
2021,9,Massachusetts,16
2021,10,Massachusetts,16
2021,11,Massachusetts,18
2021,12,Massachusetts,11
2021,13,Massachusetts,21
2021,14,Massachusetts,5
2021,15,Massachusetts,13
2021,16,Massachusetts,17
2021,17,Massachusetts,13
2021,18,Massachusetts,5
2021,19,Massachusetts,17
2021,20,Massachusetts,15
2021,21,Massachusetts,15
2021,22,Massachusetts,11
2021,23,Massachusetts,17
2021,24,Massachusetts,5
2021,25,Massachusetts,14
2021,26,Massachusetts,5
2021,27,Massachusetts,12
2021,28,Massachusetts,10
2021,29,Massachusetts,10
2021,30,Massachusetts,5
2021,31,Massachusetts,14
2021,32,Massachusetts,10
2021,33,Massachusetts,14
2021,34,Massachusetts,13
2021,35,Massachusetts,12
2021,36,Massachusetts,16
2021,37,Massachusetts,20
2021,38,Massachusetts,11
2021,39,Massachusetts,18
2021,40,Massachusetts,14
2021,41,Massachusetts,25
2021,42,Massachusetts,15
2021,43,Massachusetts,20
2021,44,Massachusetts,17
2021,45,Massachusetts,21
2021,46,Massachusetts,14
2021,47,Massachusetts,17
2021,48,Massachusetts,18
2021,49,Massachusetts,25
2021,50,Massachusetts,22
2021,51,Massachusetts,28
2021,52,Massachusetts,24
2022,1,Massachusetts,24
2022,2,Massachusetts,25
2022,3,Massachusetts,19
2022,4,Massachusetts,18
2022,5,Massachusetts,17
2022,6,Massachusetts,20
2022,7,Massachusetts,15
2022,8,Massachusetts,18
2022,9,Massachusetts,5
2022,10,Massachusetts,20
2022,11,Massachusetts,21
2022,12,Massachusetts,18
2022,13,Massachusetts,21
2022,14,Massachusetts,23
2022,15,Massachusetts,20
2022,16,Massachusetts,12
2022,17,Massachusetts,22
2022,18,Massachusetts,18
2022,19,Massachusetts,21
2022,20,Massachusetts,14
2022,21,Massachusetts,21
2022,22,Massachusetts,18
2022,23,Massachusetts,5
2022,24,Massachusetts,16
2022,25,Massachusetts,19
2022,26,Massachusetts,17
2022,27,Massachusetts,13
2022,28,Massachusetts,5
2022,29,Massachusetts,14
2022,30,Massachusetts,18
2022,31,Massachusetts,15
2022,32,Massachusetts,14
2022,33,Massachusetts,19
2022,34,Massachusetts,5
2022,35,Massachusetts,14
2022,36,Massachusetts,19
2022,37,Massachusetts,18
2022,38,Massachusetts,5
2022,39,Massachusetts,11
2022,40,Massachusetts,14
2022,41,Massachusetts,20
2022,42,Massachusetts,5
2022,43,Massachusetts,15
2022,44,Massachusetts,17
2022,45,Massachusetts,20
2022,46,Massachusetts,14
2022,47,Massachusetts,22
2022,48,Massachusetts,27
2022,49,Massachusetts,25
2022,50,Massachusetts,29
2022,51,Massachusetts,50
2022,52,Massachusetts,49
2023,1,Massachusetts,42
2023,2,Massachusetts,33
2023,3,Massachusetts,27
2023,4,Massachusetts,30
2023,5,Massachusetts,19
2023,6,Massachusetts,23
2023,7,Massachusetts,24
2023,8,Massachusetts,14
2023,9,Massachusetts,23
2023,10,Massachusetts,18
2023,11,Massachusetts,19
2023,12,Massachusetts,18
2023,13,Massachusetts,18
2023,14,Massachusetts,18
2023,15,Massachusetts,20
2023,16,Massachusetts,13
2023,17,Massachusetts,20
2023,18,Massachusetts,16
2023,19,Massachusetts,19
2023,20,Massachusetts,12
2023,21,Massachusetts,20
2023,22,Massachusetts,15
2023,23,Massachusetts,13
2023,24,Massachusetts,22
2023,25,Massachusetts,15
2023,26,Massachusetts,5
2023,27,Massachusetts,18
2023,28,Massachusetts,10
2023,29,Massachusetts,5
2023,30,Massachusetts,5
2023,31,Massachusetts,17
2023,32,Massachusetts,14
2023,33,Massachusetts,13
2023,34,Massachusetts,10
2023,35,Massachusetts,5
2023,36,Massachusetts,16
2023,37,Massachusetts,5
2020,1,Michigan,42
2020,2,Michigan,38
2020,3,Michigan,42
2020,4,Michigan,36
2020,5,Michigan,46
2020,6,Michigan,54
2020,7,Michigan,55
2020,8,Michigan,61
2020,9,Michigan,50
2020,10,Michigan,53
2020,11,Michigan,60
2020,12,Michigan,64
2020,13,Michigan,76
2020,14,Michigan,99
2020,15,Michigan,66
2020,16,Michigan,50
2020,17,Michigan,51
2020,18,Michigan,33
2020,19,Michigan,36
2020,20,Michigan,37
2020,21,Michigan,25
2020,22,Michigan,26
2020,23,Michigan,22
2020,24,Michigan,17
2020,25,Michigan,26
2020,26,Michigan,27
2020,27,Michigan,14
2020,28,Michigan,19
2020,29,Michigan,15
2020,30,Michigan,23
2020,31,Michigan,17
2020,32,Michigan,23
2020,33,Michigan,26
2020,34,Michigan,23
2020,35,Michigan,23
2020,36,Michigan,17
2020,37,Michigan,22
2020,38,Michigan,19
2020,39,Michigan,21
2020,40,Michigan,36
2020,41,Michigan,30
2020,42,Michigan,27
2020,43,Michigan,28
2020,44,Michigan,22
2020,45,Michigan,34
2020,46,Michigan,29
2020,47,Michigan,20
2020,48,Michigan,30
2020,49,Michigan,32
2020,50,Michigan,45
2020,51,Michigan,30
2020,52,Michigan,28
2020,53,Michigan,28
2021,1,Michigan,26
2021,2,Michigan,22
2021,3,Michigan,24
2021,4,Michigan,33
2021,5,Michigan,26
2021,6,Michigan,31
2021,7,Michigan,21
2021,8,Michigan,12
2021,9,Michigan,29
2021,10,Michigan,18
2021,11,Michigan,20
2021,12,Michigan,20
2021,13,Michigan,19
2021,14,Michigan,36
2021,15,Michigan,22
2021,16,Michigan,20
2021,17,Michigan,19
2021,18,Michigan,19
2021,19,Michigan,24
2021,20,Michigan,24
2021,21,Michigan,13
2021,22,Michigan,16
2021,23,Michigan,17
2021,24,Michigan,26
2021,25,Michigan,25
2021,26,Michigan,25
2021,27,Michigan,23
2021,28,Michigan,28
2021,29,Michigan,28
2021,30,Michigan,12
2021,31,Michigan,19
2021,32,Michigan,16
2021,33,Michigan,25
2021,34,Michigan,23
2021,35,Michigan,27
2021,36,Michigan,27
2021,37,Michigan,21
2021,38,Michigan,20
2021,39,Michigan,27
2021,40,Michigan,29
2021,41,Michigan,26
2021,42,Michigan,35
2021,43,Michigan,29
2021,44,Michigan,28
2021,45,Michigan,29
2021,46,Michigan,41
2021,47,Michigan,25
2021,48,Michigan,32
2021,49,Michigan,34
2021,50,Michigan,35
2021,51,Michigan,36
2021,52,Michigan,35
2022,1,Michigan,34
2022,2,Michigan,36
2022,3,Michigan,27
2022,4,Michigan,24
2022,5,Michigan,37
2022,6,Michigan,36
2022,7,Michigan,25
2022,8,Michigan,19
2022,9,Michigan,27
2022,10,Michigan,20
2022,11,Michigan,30
2022,12,Michigan,19
2022,13,Michigan,26
2022,14,Michigan,22
2022,15,Michigan,25
2022,16,Michigan,25
2022,17,Michigan,28
2022,18,Michigan,27
2022,19,Michigan,29
2022,20,Michigan,24
2022,21,Michigan,33
2022,22,Michigan,20
2022,23,Michigan,31
2022,24,Michigan,20
2022,25,Michigan,28
2022,26,Michigan,21
2022,27,Michigan,21
2022,28,Michigan,25
2022,29,Michigan,26
2022,30,Michigan,27
2022,31,Michigan,22
2022,32,Michigan,13
2022,33,Michigan,19
2022,34,Michigan,21
2022,35,Michigan,17
2022,36,Michigan,23
2022,37,Michigan,17
2022,38,Michigan,16
2022,39,Michigan,20
2022,40,Michigan,22
2022,41,Michigan,25
2022,42,Michigan,28
2022,43,Michigan,21
2022,44,Michigan,30
2022,45,Michigan,27
2022,46,Michigan,30
2022,47,Michigan,29
2022,48,Michigan,27
2022,49,Michigan,41
2022,50,Michigan,47
2022,51,Michigan,50
2022,52,Michigan,70
2023,1,Michigan,72
2023,2,Michigan,58
2023,3,Michigan,51
2023,4,Michigan,39
2023,5,Michigan,28
2023,6,Michigan,26
2023,7,Michigan,30
2023,8,Michigan,34
2023,9,Michigan,25
2023,10,Michigan,23
2023,11,Michigan,31
2023,12,Michigan,33
2023,13,Michigan,27
2023,14,Michigan,29
2023,15,Michigan,24
2023,16,Michigan,28
2023,17,Michigan,19
2023,18,Michigan,32
2023,19,Michigan,16
2023,20,Michigan,24
2023,21,Michigan,32
2023,22,Michigan,21
2023,23,Michigan,22
2023,24,Michigan,23
2023,25,Michigan,19
2023,26,Michigan,16
2023,27,Michigan,15
2023,28,Michigan,17
2023,29,Michigan,17
2023,30,Michigan,18
2023,31,Michigan,21
2023,32,Michigan,17
2023,33,Michigan,5
2023,34,Michigan,24
2023,35,Michigan,11
2023,36,Michigan,15
2023,37,Michigan,18
2020,1,Minnesota,17
2020,2,Minnesota,15
2020,3,Minnesota,10
2020,4,Minnesota,19
2020,5,Minnesota,13
2020,6,Minnesota,21
2020,7,Minnesota,17
2020,8,Minnesota,22
2020,9,Minnesota,24
2020,10,Minnesota,29
2020,11,Minnesota,21
2020,12,Minnesota,25
2020,13,Minnesota,13
2020,14,Minnesota,15
2020,15,Minnesota,20
2020,16,Minnesota,5
2020,17,Minnesota,5
2020,18,Minnesota,13
2020,19,Minnesota,5
2020,20,Minnesota,5
2020,21,Minnesota,5
2020,22,Minnesota,10
2020,23,Minnesota,5
2020,24,Minnesota,11
2020,25,Minnesota,5
2020,26,Minnesota,5
2020,27,Minnesota,5
2020,28,Minnesota,5
2020,29,Minnesota,5
2020,30,Minnesota,10
2020,31,Minnesota,5
2020,32,Minnesota,5
2020,33,Minnesota,5
2020,34,Minnesota,5
2020,35,Minnesota,5
2020,36,Minnesota,5
2020,37,Minnesota,5
2020,38,Minnesota,5
2020,39,Minnesota,5
2020,40,Minnesota,5
2020,41,Minnesota,5
2020,42,Minnesota,5
2020,43,Minnesota,5
2020,44,Minnesota,5
2020,45,Minnesota,5
2020,46,Minnesota,5
2020,47,Minnesota,10
2020,48,Minnesota,10
2020,49,Minnesota,5
2020,50,Minnesota,5
2020,51,Minnesota,5
2020,52,Minnesota,5
2020,53,Minnesota,5
2021,1,Minnesota,5
2021,2,Minnesota,5
2021,3,Minnesota,5
2021,4,Minnesota,5
2021,5,Minnesota,5
2021,6,Minnesota,5
2021,7,Minnesota,5
2021,8,Minnesota,5
2021,9,Minnesota,5
2021,10,Minnesota,5
2021,11,Minnesota,5
2021,12,Minnesota,5
2021,13,Minnesota,5
2021,14,Minnesota,5
2021,15,Minnesota,5
2021,16,Minnesota,5
2021,17,Minnesota,5
2021,18,Minnesota,5
